long1,long2,lat1,lat2
135.49543947958378,139.69170639999993,34.70435717864317,35.6894875
141.35098070079587,139.69170639999993,43.06872105009407,35.6894875
127.68264185384268,139.69170639999993,26.210832355898336,35.6894875
